box,sample,type,mapping,rep,filename,corr_to_sample_median,auc,peak_base_ratio,smooth_d2_std,auc_z,pbr_z,smooth_z,corr_z,spectrum_qc,keep,mapping_failed,sample_failed
Box1-2,DM1_010,DM1,2,2,DM1_010_Map2_10%_10Vis_20sec+10sec_15accm.txt,0.9945280434728142,4579128.69624,2.945436586657062,33.74977438737296,-0.7750465341489908,0.12438831369135644,-0.6621351347484666,-0.7361648930690242,Good,True,False,True
Box1-2,DM1_010,DM1,2,3,DM1_010_Map2_10%_10Vis_20sec+10sec_15accm.txt,0.9920042916036819,5026655.121615,2.852017383416763,38.743129338969936,-0.7111350968820481,0.0,-0.5900562237024223,-1.414003470959659,Good,True,False,True
Box1-2,DM1_010,DM1,3,1,DM1_010_Map3_10%_10Vis_20sec+10sec_15accm.txt,0.9973014233821201,6110801.672835,3.0871073793109707,46.83277044484432,-0.5563076713542501,0.3130239516148412,-0.4732825259947802,0.00871970381517542,Good,True,False,True
Box1-2,DM1_010,DM1,3,2,DM1_010_Map3_10%_10Vis_20sec+10sec_15accm.txt,0.9999403113560021,6012472.22961,2.9721977528089867,44.385135309633874,-0.5703501405490068,0.16002099107022058,-0.5086140569782892,0.7174819610349569,Good,True,False,True
Box1-2,DM1_010,DM1,3,3,DM1_010_Map3_10%_10Vis_20sec+10sec_15accm.txt,0.9985927955715395,5955899.891905,3.00167366287906,43.8964218922558,-0.5784292599199974,0.19926836870737905,-0.5156686187468125,0.35556120559262716,Good,True,False,True
Box1-2,DM1_013,DM1,1,1,DM1_013_Map1_10%_10Vis_20sec+10sec_15accm.txt,0.9799654858554666,3513710.6808599997,2.666700296520725,27.048011407022553,-0.9271993295866511,-0.2467509798590196,-0.7588748583200622,-4.647430285885542,Failed,False,False,False
Box1-2,DM1_013,DM1,1,2,DM1_013_Map1_10%_10Vis_20sec+10sec_15accm.txt,0.9999441812335268,3269741.4635249996,2.463261390045759,21.574673372018857,-0.9620406762528407,-0.51763128752491,-0.8378823090569238,0.7185213470023357,Good,True,False,False
Box1-2,DM1_013,DM1,1,3,DM1_013_Map1_10%_10Vis_20sec+10sec_15accm.txt,0.99074894284798,3340568.946375,2.301468821980305,21.11122785634953,-0.9519257736006673,-0.7330592082457567,-0.8445721295127947,-1.7511696661507439,Good,True,False,False
Box1-2,DM1_013,DM1,2,1,DM1_013_Map2_10%_10Vis_20sec+10sec_15accm.txt,0.9844835542227748,3552477.1855549994,2.6280112803639137,27.35488805181547,-0.921663068726084,-0.29826567181956276,-0.7544451042576031,-3.433950833184148,Suspect,True,False,False
Box1-2,DM1_013,DM1,2,2,DM1_013_Map2_10%_10Vis_20sec+10sec_15accm.txt,0.9907302538798246,3555056.27177,2.7333937854014505,26.445066731435105,-0.9212947483376333,-0.15794813924040035,-0.7675783444648744,-1.756189218093083,Good,True,False,False
Box1-2,DM1_013,DM1,2,3,DM1_013_Map2_10%_10Vis_20sec+10sec_15accm.txt,0.9775903061318602,3685607.3946699994,2.908550955414008,29.16707375575502,-0.9026506874995258,0.0752748411865355,-0.7282862644756651,-5.285364809392238,Failed,False,False,False
Box1-2,DM1_013,DM1,3,1,DM1_013_Map3_10%_10Vis_20sec+10sec_15accm.txt,0.9588387941516905,2535913.4129505,2.8492940665516344,20.741836831024013,-1.0668389691798243,-0.0036261151963499303,-0.8499042765589664,-10.321715002688874,Failed,False,False,False
Box1-2,DM1_013,DM1,3,2,DM1_013_Map3_10%_10Vis_20sec+10sec_15accm.txt,0.9892273675193689,2414805.6598989996,2.712605225965169,17.49528841336307,-1.084134418393143,-0.18562824956739662,-0.8967680939465965,-2.1598399754287305,Good,True,False,False
Box1-2,DM1_013,DM1,3,3,DM1_013_Map3_10%_10Vis_20sec+10sec_15accm.txt,0.9916280388631894,2644694.1641074996,2.629604184258826,19.01230694614684,-1.0513039442981185,-0.29614470929271625,-0.8748699823683778,-1.5150588186197083,Good,True,False,False
Box1-2,DM1_014,DM1,1,1,DM1_014_Map1_10%_10Vis_20sec+10sec_15accm.txt,0.9754604371638609,5052178.302315,1.9124650662528968,33.54564801793052,-0.7074901206981411,-1.251020393057738,-0.6650816920366658,-5.857412866104867,Failed,False,True,True
Box1-2,DM1_014,DM1,1,2,DM1_014_Map1_10%_10Vis_20sec+10sec_15accm.txt,0.9975289358614908,5283249.403179999,1.651570366635342,29.670880569773143,-0.6744907594765952,-1.5984034857283609,-0.7210138300334892,0.06982584398497892,Good,True,True,True
Box1-2,DM1_014,DM1,1,3,DM1_014_Map1_10%_10Vis_20sec+10sec_15accm.txt,0.9787433617191523,5994373.761954999,1.7609935564041512,38.563857741501664,-0.5729347903363152,-1.4527057535494596,-0.5926440031918145,-4.975672890357549,Failed,False,True,True
Box1-2,DM1_014,DM1,2,1,DM1_014_Map2_10%_10Vis_20sec+10sec_15accm.txt,0.9367126283020119,3972182.7372399997,2.435606518284041,29.65119322485518,-0.861724742146538,-0.5544539400896334,-0.7212980161962657,-16.264442168998915,Failed,False,True,True
Box1-2,DM1_014,DM1,2,2,DM1_014_Map2_10%_10Vis_20sec+10sec_15accm.txt,0.8872219320398171,5435155.102395,2.345455412494037,44.26727524231168,-0.6527970426022555,-0.6744907594765952,-0.5103153630922637,-29.556835761050692,Failed,False,True,True
Box1-2,DM1_014,DM1,2,3,DM1_014_Map2_10%_10Vis_20sec+10sec_15accm.txt,0.9684459328702885,6609557.076579999,1.8768372093023244,42.89603563746555,-0.4850802021131053,-1.298459130413687,-0.5301091607410583,-7.741394280092898,Failed,False,True,True
Box1-2,DM1_014,DM1,3,1,DM1_014_Map3_10%_10Vis_20sec+10sec_15accm.txt,0.6079152819350205,4832308.299189999,1.0370326357529733,17.327348242489897,-0.7388898484345114,-2.4166647146059286,-0.8991923046736056,-104.57404518565308,Failed,False,True,True
Box1-2,DM1_014,DM1,3,2,DM1_014_Map3_10%_10Vis_20sec+10sec_15accm.txt,0.9068097670117136,2732575.068767,2.190843070535472,17.50103277399785,-1.0387536352959148,-0.8803581595937586,-0.8966851742937331,-24.29586285650305,Failed,False,True,True
Box1-2,DM1_014,DM1,3,3,DM1_014_Map3_10%_10Vis_20sec+10sec_15accm.txt,0.5834189201774639,4612304.988475,1.0184859268845028,18.633955272112154,-0.7703086138839469,-2.4413597854334905,-0.8803314760777616,-111.15336830387442,Failed,False,True,True
Box1-2,DM1_016,DM1,1,1,DM1_016_Map1_10%_10Vis_20sec+10sec_15accm.txt,0.9992629370634143,7849559.642039999,2.9179018470697704,56.08684468999698,-0.3079949135587188,0.08772561794577381,-0.33970027502411365,0.5355502771783823,Good,True,False,False
Box1-2,DM1_016,DM1,1,2,DM1_016_Map1_10%_10Vis_20sec+10sec_15accm.txt,0.9999803817368129,8118524.764359999,2.979715840933612,58.77682837311398,-0.26958389117552395,0.17003137728171172,-0.3008704508898028,0.7282442115860183,Good,True,False,False
Box1-2,DM1_016,DM1,1,3,DM1_016_Map1_10%_10Vis_20sec+10sec_15accm.txt,0.9862232333901298,9116352.33367,3.335232066248226,78.56995376123592,-0.1270837158043275,0.6434036842906911,-0.01515735057888555,-2.9667013911099014,Suspect,True,False,False
Box1-2,DM1_016,DM1,2,1,DM1_016_Map2_10%_10Vis_20sec+10sec_15accm.txt,0.9884156556997165,8737736.16919,2.5143144749365867,54.74455068714484,-0.18115404969385723,-0.44965375273501484,-0.3590762438801381,-2.3778525273835296,Good,True,False,False
Box1-2,DM1_016,DM1,2,2,DM1_016_Map2_10%_10Vis_20sec+10sec_15accm.txt,0.9717650286789439,9870082.33725,2.55318206076316,66.68095703108824,-0.01944321658765976,-0.39790129402708263,-0.18677461913796473,-6.849939295813784,Failed,False,False,False
Box1-2,DM1_016,DM1,2,3,DM1_016_Map2_10%_10Vis_20sec+10sec_15accm.txt,0.9939079506527014,6454247.708419999,3.579048800661701,46.82601192531878,-0.5072599983828092,0.9680473484569748,-0.4733800849971757,-0.9027117079466455,Good,True,False,False
Box1-2,DM1_016,DM1,3,1,DM1_016_Map3_10%_10Vis_20sec+10sec_15accm.txt,0.9895862637380268,6444007.628835,3.5455170248691186,49.7481952935195,-0.5087223884605723,0.9233995576254991,-0.43119846620610486,-2.063446306367655,Good,True,False,False
Box1-2,DM1_016,DM1,3,2,DM1_016_Map3_10%_10Vis_20sec+10sec_15accm.txt,0.9538615328846826,6506841.20008,2.773225397126977,36.24312316591308,-0.49974909969104814,-0.10491207339639401,-0.626143728858589,-11.658526176672746,Failed,False,False,False
Box1-2,DM1_016,DM1,3,3,DM1_016_Map3_10%_10Vis_20sec+10sec_15accm.txt,0.9970166703426709,8796816.654395,2.4815645605017362,52.65279665867442,-0.17271674072217852,-0.4932604897739574,-0.3892706430385845,-0.06776031693133133,Good,True,False,False
Box1-2,DM1_018,DM1,1,1,DM1_018_Map1_10%_10Vis_20sec+10sec_15accm.txt,0.975583952324625,5035973.948224999,2.6739065018807064,41.39371136206009,-0.7098042713295962,-0.2371558677005909,-0.5517951612074644,-5.8242387090316985,Failed,False,True,True
Box1-2,DM1_018,DM1,1,2,DM1_018_Map1_10%_10Vis_20sec+10sec_15accm.txt,0.9990109601630283,4950367.719085,2.3154731707317056,34.2083461843146,-0.7220297329629647,-0.7144123212555996,-0.6555156662587671,0.46787339265261574,Good,True,True,True
Box1-2,DM1_018,DM1,1,3,DM1_018_Map1_10%_10Vis_20sec+10sec_15accm.txt,0.9314510609656367,4996852.195344999,1.9204947446109981,26.77994857195091,-0.7153912653330627,-1.2403288209204866,-0.7627443363425889,-17.677613314857446,Failed,False,True,True
Box1-2,DM1_018,DM1,2,1,DM1_018_Map2_10%_10Vis_20sec+10sec_15accm.txt,0.9998734264549979,4703973.946255,2.479439315346589,35.00028045362338,-0.7572173314204067,-0.49609026836187253,-0.6440841216749866,0.6995177678297545,Good,True,True,True
Box1-2,DM1_018,DM1,2,2,DM1_018_Map2_10%_10Vis_20sec+10sec_15accm.txt,0.9596510525273777,5966260.39194,1.8395832180218068,32.573118374221394,-0.5769496725470592,-1.3480630768500133,-0.6791201247853996,-10.103555654700015,Failed,False,True,True
Box1-2,DM1_018,DM1,2,3,DM1_018_Map2_10%_10Vis_20sec+10sec_15accm.txt,0.9712470234422319,5111520.993305,2.0855712964483573,30.527584843225146,-0.6990153660078882,-1.0205282531484088,-0.7086473326149222,-6.989067051314352,Failed,False,True,True
Box1-2,DM1_018,DM1,3,1,DM1_018_Map3_10%_10Vis_20sec+10sec_15accm.txt,0.9936536585428372,3979752.5959749995,2.6443420173680656,29.513586559501835,-0.8606436874328277,-0.276521182819177,-0.7232843637897157,-0.9710104199664085,Good,True,False,True
Box1-2,DM1_018,DM1,3,2,DM1_018_Map3_10%_10Vis_20sec+10sec_15accm.txt,0.9840473333768094,3362765.052805,2.594330670623346,24.5187373079267,-0.9487559382943328,-0.34311163607971007,-0.795384845005765,-3.5511126356148646,Failed,False,False,True
Box1-2,DM1_018,DM1,3,3,DM1_018_Map3_10%_10Vis_20sec+10sec_15accm.txt,0.9916818450047538,3528820.1901700003,2.41146948921999,24.631027531446442,-0.925041534199281,-0.5865925608298859,-0.7937639394000396,-1.5006073668245254,Good,True,False,True
Box1-2,DM1_019,DM1,1,1,DM1_019_Map1_10%_10Vis_20sec+10sec_15accm.txt,0.9971276471369519,8229598.809264999,2.297732361977075,66.67943992167451,-0.2537213600479307,-0.7380343305210074,-0.1867965185614063,-0.037953760536336416,Good,True,False,False
Box1-2,DM1_019,DM1,1,2,DM1_019_Map1_10%_10Vis_20sec+10sec_15accm.txt,0.992196721648758,7497197.893339999,2.1376282136884197,53.76835119978126,-0.35831584327463445,-0.9512141086592321,-0.3731676506987881,-1.3623199002833086,Good,True,False,False
Box1-2,DM1_019,DM1,1,3,DM1_019_Map1_10%_10Vis_20sec+10sec_15accm.txt,0.9924226152434865,8089662.34309,2.2723303416490945,60.204649293547256,-0.27370574571142975,-0.7718572958574105,-0.28025990385054683,-1.3016485661168524,Good,True,False,False
Box1-2,DM1_019,DM1,2,1,DM1_019_Map2_10%_10Vis_20sec+10sec_15accm.txt,0.9948799060072029,7435011.494785,1.9926022174960305,53.791206986459926,-0.3671967090397669,-1.1443172232445475,-0.3728377281855944,-0.6416603568504872,Good,True,False,False
Box1-2,DM1_019,DM1,2,2,DM1_019_Map2_10%_10Vis_20sec+10sec_15accm.txt,0.9960017426314809,7578494.364949999,2.0556901776805456,54.21271801288477,-0.3467058599290195,-1.0603151689624783,-0.3667532306737789,-0.34035334195457917,Good,True,False,False
Box1-2,DM1_019,DM1,2,3,DM1_019_Map2_10%_10Vis_20sec+10sec_15accm.txt,0.9936364769965229,7731808.42347,2.1196403182759207,58.87155125744979,-0.32481101466925444,-0.9751651155144482,-0.29950312923527433,-0.9756251029952977,Good,True,False,False
Box1-2,DM1_019,DM1,3,1,DM1_019_Map3_10%_10Vis_20sec+10sec_15accm.txt,0.9874328397634478,8221964.425465,2.126630189750468,58.175140142546724,-0.25481162961334586,-0.9658580534171431,-0.30955580029294083,-2.6418208535556515,Suspect,True,False,False
Box1-2,DM1_019,DM1,3,2,DM1_019_Map3_10%_10Vis_20sec+10sec_15accm.txt,0.9978654725573476,8477487.234784998,2.2040680976388387,62.658686375257346,-0.21832030961041238,-0.8627489447551476,-0.24483596098429727,0.16021411000971503,Good,True,False,False
Box1-2,DM1_019,DM1,3,3,DM1_019_Map3_10%_10Vis_20sec+10sec_15accm.txt,0.9993338406975618,8572301.059935,2.2643574629162995,64.30116657191967,-0.20477990731341822,-0.7824732389016587,-0.22112681450107965,0.5545938365415928,Good,True,False,False
Box1-2,DM1_021,DM1,1,1,DM1_021_Map1_10%_10Vis_20sec+10sec_15accm.txt,0.549019297043211,4932320.709414999,1.3796212981997538,17.925526794592958,-0.7246070340137657,-1.960505546753494,-0.8905576173612408,-120.3925458595159,Failed,False,True,True
Box1-2,DM1_021,DM1,1,2,DM1_021_Map1_10%_10Vis_20sec+10sec_15accm.txt,0.9461488656695097,6440429.731425,1.9581037342178462,34.64207998027588,-0.509233349496393,-1.190252191763222,-0.6492547334791421,-13.730022761110671,Failed,False,True,True
Box1-2,DM1_021,DM1,1,3,DM1_021_Map1_10%_10Vis_20sec+10sec_15accm.txt,0.9358415102468355,6707719.472494999,2.0257656493181027,38.74931695257587,-0.47106158901503553,-1.1001598849513183,-0.589966905707805,-16.498410266622795,Failed,False,True,True
Box1-2,DM1_021,DM1,2,1,DM1_021_Map2_10%_10Vis_20sec+10sec_15accm.txt,0.9995696475625672,3528051.7726,3.2111936226093505,25.627930808511042,-0.9251512722360433,0.47824564074098597,-0.7793736740723028,0.6179277133727679,Good,True,False,True
Box1-2,DM1_021,DM1,2,2,DM1_021_Map2_10%_10Vis_20sec+10sec_15accm.txt,0.9987282278689874,3311131.9367949995,3.2934858234709683,23.79404698063051,-0.9561296853350908,0.5878182739906703,-0.805845725544691,0.3919361111550105,Good,True,False,True
Box1-2,DM1_021,DM1,2,3,DM1_021_Map2_10%_10Vis_20sec+10sec_15accm.txt,0.9940792784992941,3719147.946675,2.55473769328171,24.430722351366676,-0.8978607471433335,-0.39582995859502856,-0.7966553379481068,-0.8566958435077314,Good,True,False,True
Box1-2,DM1_021,DM1,3,1,DM1_021_Map3_10%_10Vis_20sec+10sec_15accm.txt,0.9887460049010979,3399347.805625,3.31223202499416,27.449057967269926,-0.9435315399586405,0.6127789706644592,-0.7530857646903079,-2.28912612142799,Good,True,False,True
Box1-2,DM1_021,DM1,3,2,DM1_021_Map3_10%_10Vis_20sec+10sec_15accm.txt,0.9986855190469286,3225727.065685,3.204920896604632,23.429214898758428,-0.9683263909434006,0.46989346278494143,-0.8111120643952049,0.3804652183300029,Good,True,False,True
Box1-2,DM1_021,DM1,3,3,DM1_021_Map3_10%_10Vis_20sec+10sec_15accm.txt,0.9988295747958169,3163974.0780904996,3.339800940731678,23.32707687854929,-0.9771453611067492,0.6494871721898784,-0.8125864232870595,0.4191562422605756,Good,True,False,True
Box1-2,DM1_023,DM1,1,1,DM1_023_Map1_10%_10Vis_20sec+10sec_15accm.txt,0.7578556855245815,7873068.42828,1.733762982689746,51.15056392437495,-0.3046376138959318,-1.4889634503366003,-0.4109553221121996,-64.30249900847764,Failed,False,False,True
Box1-2,DM1_023,DM1,1,2,DM1_023_Map1_10%_10Vis_20sec+10sec_15accm.txt,0.9887062472383975,6053397.223624999,1.6026148486967446,33.74400412420135,-0.5645056249196829,-1.6635880956484999,-0.6622184283035794,-2.2998043809964863,Good,True,False,True
Box1-2,DM1_023,DM1,1,3,DM1_023_Map1_10%_10Vis_20sec+10sec_15accm.txt,0.9928400234208362,6100602.764965,1.4411680074813857,25.665580098626226,-0.5577641816820562,-1.8785556786829873,-0.778830207833779,-1.1895395395539858,Good,True,False,True
Box1-2,DM1_023,DM1,2,1,DM1_023_Map2_10%_10Vis_20sec+10sec_15accm.txt,0.8081549126683149,5399283.831395,1.1246320485695884,17.91422992682303,-0.6579198339196194,-2.3000254920192895,-0.8907206872681432,-50.792947212552505,Failed,False,True,True
Box1-2,DM1_023,DM1,2,2,DM1_023_Map2_10%_10Vis_20sec+10sec_15accm.txt,0.8832082556269875,5481705.083415,1.2096685458729428,19.210185922315894,-0.646149220209993,-2.1867988091222457,-0.8720136059922882,-30.634843763763335,Failed,False,True,True
Box1-2,DM1_023,DM1,2,3,DM1_023_Map2_10%_10Vis_20sec+10sec_15accm.txt,0.9930222041253681,5928087.939889999,1.390751722072476,23.551063685716997,-0.5824010964992308,-1.9456853105688987,-0.8093531812472232,-1.1406087745333033,Good,True,True,True
Box1-2,DM1_023,DM1,3,1,DM1_023_Map3_10%_10Vis_20sec+10sec_15accm.txt,0.9369988335874117,6843832.210209999,1.5719280298133287,34.24839445264241,-0.4516232716231302,-1.7044478067256927,-0.6549375708503034,-16.187572098682974,Failed,False,True,True
Box1-2,DM1_023,DM1,3,2,DM1_023_Map3_10%_10Vis_20sec+10sec_15accm.txt,0.9356120861349813,6755256.689369999,1.5838921935646852,33.78878864755331,-0.4642727790545828,-1.68851744014003,-0.6615719652128886,-16.560029840090035,Failed,False,True,True
Box1-2,DM1_023,DM1,3,3,DM1_023_Map3_10%_10Vis_20sec+10sec_15accm.txt,0.7596649997481246,7296139.617585,1.759031551954164,43.422595601045465,-0.3870290603034342,-1.4553181760121208,-0.5225082853490243,-63.81654672638368,Failed,False,True,True
Box1-2,DM1_024,DM1,1,1,DM1_024_Map1_10%_10Vis_20sec+10sec_15accm.txt,0.9924397653666021,4669506.273735,2.8390621468926525,34.827018405109946,-0.7621396742477686,-0.017249986820820965,-0.6465851535270206,-1.2970423228464778,Good,True,False,True
Box1-2,DM1_024,DM1,1,2,DM1_024_Map1_10%_10Vis_20sec+10sec_15accm.txt,0.9990181345634354,4219120.792245,3.0625210652733683,32.30341628122394,-0.82645941452248,0.28028710483231356,-0.683013265441038,0.4698003195540449,Good,True,False,True
Box1-2,DM1_024,DM1,1,3,DM1_024_Map1_10%_10Vis_20sec+10sec_15accm.txt,0.9998738251975127,4252807.86072,3.0555828039514927,31.297031338106862,-0.8216485500875069,0.27104876200939204,-0.6975403982998416,0.6996248635638763,Good,True,False,True
Box1-2,DM1_024,DM1,2,1,DM1_024_Map2_10%_10Vis_20sec+10sec_15accm.txt,0.9777284595946394,3194766.0449200002,2.6090296052631534,23.381589908087562,-0.9727479473569346,-0.32353990318661274,-0.8117995295362592,-5.2482590432167635,Failed,False,True,True
Box1-2,DM1_024,DM1,2,2,DM1_024_Map2_10%_10Vis_20sec+10sec_15accm.txt,0.9774625749699878,3095983.446545,2.8739528921241524,23.445961999196268,-0.9868551318294922,0.029207281195235316,-0.8108703205627636,-5.319671315580444,Failed,False,True,True
Box1-2,DM1_024,DM1,2,3,DM1_024_Map2_10%_10Vis_20sec+10sec_15accm.txt,0.9790842108457637,3223493.0318949996,2.8333932923585126,22.518581314357274,-0.9686454342497309,-0.024798105747177633,-0.82425702960634,-4.884126375787976,Failed,False,True,True
Box1-2,DM1_024,DM1,3,1,DM1_024_Map3_10%_10Vis_20sec+10sec_15accm.txt,0.9911413141758402,4613828.428804999,3.1138380386749454,36.55955625069224,-0.7700910507288793,0.3486160089950581,-0.6215760279058403,-1.6457851288930274,Good,True,False,True
Box1-2,DM1_024,DM1,3,2,DM1_024_Map3_10%_10Vis_20sec+10sec_15accm.txt,0.99501643739431,4596535.117799999,3.029035119546734,35.69391662475115,-0.7725607157559392,0.23570033704986806,-0.6340715068375321,-0.6049902537369259,Good,True,False,True
Box1-2,DM1_024,DM1,3,3,DM1_024_Map3_10%_10Vis_20sec+10sec_15accm.txt,0.9903127780031769,4663338.588144999,2.5253507853403114,31.394601419470973,-0.7630204840241684,-0.434958829283757,-0.6961319774518204,-1.868316427582916,Good,True,False,True
Box1-2,DM1_026,DM1,1,1,DM1_026_Map1_10%_10Vis_20sec+10sec_15accm.txt,0.9926240811312477,8365234.300175,1.8600313159507107,49.51975080685751,-0.23435119847322208,-1.3208362933692175,-0.43449605469974933,-1.2475381155120373,Good,True,True,True
Box1-2,DM1_026,DM1,1,2,DM1_026_Map1_10%_10Vis_20sec+10sec_15accm.txt,0.9752577156644,8619450.987765,1.9632406121813306,55.213601038332484,-0.1980464062645744,-1.1834124033112428,-0.35230551781177444,-5.911860553527347,Failed,False,True,True
Box1-2,DM1_026,DM1,1,3,DM1_026_Map1_10%_10Vis_20sec+10sec_15accm.txt,0.9483338847602039,9027392.24031,1.9806485113646286,57.69084925959658,-0.13978814419930957,-1.1602336654370848,-0.3165465229255086,-13.143162281197805,Failed,False,True,True
Box1-2,DM1_026,DM1,2,1,DM1_026_Map2_10%_10Vis_20sec+10sec_15accm.txt,0.9999162216404027,7809521.30881,1.6804384574194422,40.15849433520265,-0.3137128047879525,-1.5599654236643272,-0.5696254775107231,0.711011856440517,Good,True,True,True
Box1-2,DM1_026,DM1,2,2,DM1_026_Map2_10%_10Vis_20sec+10sec_15accm.txt,0.9728553573244838,6189535.335235,1.7472066383811562,32.77078725893048,-0.5450636838711472,-1.471063130024509,-0.6762667810724796,-6.557094809964906,Failed,False,True,True
Box1-2,DM1_026,DM1,2,3,DM1_026_Map2_10%_10Vis_20sec+10sec_15accm.txt,0.9521076654420778,4385509.948585,2.514623416952678,32.944240941360555,-0.8026973090369488,-0.449242394308941,-0.6737629829912942,-12.129586358002143,Failed,False,True,True
Box1-2,DM1_026,DM1,3,1,DM1_026_Map3_10%_10Vis_20sec+10sec_15accm.txt,0.9854440900584902,9254296.849410001,1.948224314462787,57.629043760655556,-0.10738380142128642,-1.2034067073334294,-0.3174386832272516,-3.175966578528329,Suspect,True,True,True
Box1-2,DM1_026,DM1,3,2,DM1_026_Map3_10%_10Vis_20sec+10sec_15accm.txt,0.9545241744863733,6395369.282810001,2.6506149949076834,52.99957962208253,-0.5156684511386361,-0.26816866994267874,-0.3842648426069964,-11.480551453232271,Failed,False,True,True
Box1-2,DM1_026,DM1,3,3,DM1_026_Map3_10%_10Vis_20sec+10sec_15accm.txt,0.9538424847264808,5038193.522645,2.5815640683839685,37.54622369099079,-0.7094872929719845,-0.36011045504886424,-0.6073335165380949,-11.663642201201476,Failed,False,True,True
Box1-2,DM1_028,DM1,1,1,DM1_028_Map1_10%_10Vis_20sec+10sec_15accm.txt,0.9992577484763664,3921896.2435149997,3.1513310923942974,30.150679654612233,-0.8689061774916952,0.39853826871818343,-0.7140879463558168,0.5341567073473596,Good,True,False,True
Box1-2,DM1_028,DM1,1,2,DM1_028_Map1_10%_10Vis_20sec+10sec_15accm.txt,0.9987875246831563,3899066.4699449996,3.0661614035087674,28.86035112728766,-0.8721665070691385,0.28513424031047324,-0.7327137953176368,0.40786226803331666,Good,True,False,True
Box1-2,DM1_028,DM1,1,3,DM1_028_Map1_10%_10Vis_20sec+10sec_15accm.txt,0.9755301484161444,6793239.865584999,1.8378371907899846,34.85923530192986,-0.45884838566411407,-1.3503879241564807,-0.6461201037032904,-5.838689561057026,Failed,False,False,True
Box1-2,DM1_028,DM1,2,1,DM1_028_Map2_10%_10Vis_20sec+10sec_15accm.txt,0.9951392001142813,4001493.55924,3.3794403183292587,31.956266265633527,-0.8575388513135535,0.7022672769661411,-0.6880243642585517,-0.5720181899849116,Good,True,False,True
Box1-2,DM1_028,DM1,2,2,DM1_028_Map2_10%_10Vis_20sec+10sec_15accm.txt,0.9998313223151448,3726389.72227,3.1936210002930876,27.743655325610913,-0.8968265461210067,0.4548475728787232,-0.7488332617154355,0.6882092827800261,Good,True,False,True
Box1-2,DM1_028,DM1,2,3,DM1_028_Map2_10%_10Vis_20sec+10sec_15accm.txt,0.9980762349688354,3562353.5472999997,3.170170283361546,27.177741459878572,-0.9202526213462174,0.4236227814783457,-0.757002209363509,0.21682145521785648,Good,True,False,True
Box1-2,DM1_028,DM1,3,1,DM1_028_Map3_10%_10Vis_20sec+10sec_15accm.txt,0.970012686308288,2941111.1900784997,2.8846518990316325,22.8474871582084,-1.0089725039941742,0.0434530827139057,-0.8195092847952312,-7.320589867698758,Failed,False,True,True
Box1-2,DM1_028,DM1,3,2,DM1_028_Map3_10%_10Vis_20sec+10sec_15accm.txt,0.8569635757100852,2950668.8988054995,1.9401558971007098,15.51137633630911,-1.0076075635859973,-1.2141498607217676,-0.9254057981577525,-37.68373661636536,Failed,False,True,True
Box1-2,DM1_028,DM1,3,3,DM1_028_Map3_10%_10Vis_20sec+10sec_15accm.txt,0.4561007031136009,1580571.0114850001,7.418590467110147,21.932969314359674,-1.2032718198400967,6.080423569529242,-0.8327103191610558,-145.34896425357059,Failed,False,True,True
Box1-2,DM1_029,DM1,1,1,DM1_029_Map1_10%_10Vis_20sec+10sec_15accm.txt,0.995202917926684,2813457.625283,2.3314581831221006,20.257332602640403,-1.0272027633391791,-0.6931281669638731,-0.8568980788257021,-0.5549046251080888,Good,True,True,True
Box1-2,DM1_029,DM1,1,2,DM1_029_Map1_10%_10Vis_20sec+10sec_15accm.txt,0.799741236786608,3392097.2108869995,1.201069087241552,14.730147708877237,-0.944567000446493,-2.198249047624771,-0.9366828071605425,-53.05272328810212,Failed,False,True,True
Box1-2,DM1_029,DM1,1,3,DM1_029_Map1_10%_10Vis_20sec+10sec_15accm.txt,0.7678868863126956,5121483.89174,1.1917346588294757,17.972111128753365,-0.697592560286881,-2.210677903461447,-0.8898851740619689,-61.60828213243889,Failed,False,True,True
Box1-2,DM1_029,DM1,2,1,DM1_029_Map2_10%_10Vis_20sec+10sec_15accm.txt,0.9959690506296475,3107872.2480864995,2.362797328859723,22.230618625642435,-0.9851572870748234,-0.6513998781793581,-0.8284137613479556,-0.34913388028808184,Good,True,False,True
Box1-2,DM1_029,DM1,2,2,DM1_029_Map2_10%_10Vis_20sec+10sec_15accm.txt,0.997597044859739,2914864.1625579996,2.4094471134546076,21.08658852342853,-1.012720853047338,-0.5892853681155477,-0.8449277974561038,0.08811880973916057,Good,True,False,True
Box1-2,DM1_029,DM1,2,3,DM1_029_Map2_10%_10Vis_20sec+10sec_15accm.txt,0.9470065136721788,3462103.8284255,1.595494396128808,17.126681389769356,-0.9345693259151319,-1.673069027372641,-0.902088923954097,-13.499672499830899,Failed,False,False,True
Box1-2,DM1_029,DM1,3,1,DM1_029_Map3_10%_10Vis_20sec+10sec_15accm.txt,0.9887966200743747,2445456.814338,1.9411105054732043,15.5037778960123,-1.0797571141201134,-1.2128787930871527,-0.9255154813882762,-2.2755317116552587,Good,True,False,True
Box1-2,DM1_029,DM1,3,2,DM1_029_Map3_10%_10Vis_20sec+10sec_15accm.txt,0.9779242187458508,2413483.056734,1.7654735644439055,14.385576092090286,-1.0843232999081018,-1.4467405919332197,-0.9416566868779127,-5.195681328945737,Failed,False,False,True
